#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 02:34:07
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 02:34:06 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 5.141.38.168 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 4390
2020-07-05 06:19:47 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 94.41.210.234 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 480 640
2020-07-05 06:24:29 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 194.44.46.137 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 718
2020-07-05 06:24:29 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 194.44.46.137 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 483 499
2020-07-05 06:35:45 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 46.151.151.38 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 499
2020-07-05 06:35:46 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 46.151.151.38 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 472 468
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 06:54:57
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 06:54:56 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 93.183.74.94 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 1703
2020-07-05 06:54:57 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 93.183.74.94 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 481 468
2020-07-05 06:54:58 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593932095.7920548915863037109375 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593932095.7920548915863037109375 elainesamworth.org 200 0 64 0 389 2843
2020-07-05 06:55:11 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 95.71.227.195 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 531
2020-07-05 06:55:12 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 95.71.227.195 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 476 531
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 07:16:37
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 07:16:37 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 195.211.237.17 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 3359
2020-07-05 07:16:37 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 195.211.237.17 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 485 593
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 07:38:44
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 07:38:43 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 178.17.177.13 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 3015
2020-07-05 07:38:44 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 178.17.177.13 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 484 515
2020-07-05 07:43:54 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 46.149.34.245 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 468
2020-07-05 07:43:55 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 46.149.34.245 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 474 468
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 08:04:57
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 08:04:56 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 94.25.170.2 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 4343
2020-07-05 08:04:57 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 94.25.170.2 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 483 531
2020-07-05 08:04:58 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593936296.1429510116577148437500 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593936296.1429510116577148437500 elainesamworth.org 200 0 64 0 389 2843
2020-07-05 08:05:47 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 93.153.236.82 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 937
2020-07-05 08:05:48 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 93.153.236.82 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 476 984
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 08:35:42
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 08:35:41 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 178.205.165.224 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 3218
2020-07-05 08:35:41 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 178.205.165.224 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 475 499
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 09:19:08
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 09:19:07 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 77.109.55.31 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 4671
2020-07-05 09:19:08 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 77.109.55.31 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 484 499
2020-07-05 09:19:09 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593940747.1973240375518798828125 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593940747.1973240375518798828125 elainesamworth.org 200 0 64 0 389 2843
2020-07-05 09:25:10 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 83.220.188.23 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 468
2020-07-05 09:25:10 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 83.220.188.23 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 476 515
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 10:29:52
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 10:29:51 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 88.200.137.64 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 4265
2020-07-05 10:29:52 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 88.200.137.64 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 476 515
2020-07-05 10:29:53 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593944990.8739430904388427734375 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593944990.8739430904388427734375 elainesamworth.org 200 0 64 0 389 2718
2020-07-05 10:36:56 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 95.163.108.16 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 453
2020-07-05 10:36:56 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 95.163.108.16 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 485 437
2020-07-05 10:52:10 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 94.181.31.195 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 499
2020-07-05 10:52:10 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 94.181.31.195 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 472 468
2020-07-05 10:57:30 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 95.163.108.16 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 1546
2020-07-05 10:57:31 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 95.163.108.16 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 481 453
2020-07-05 10:57:35 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593946650.1025629043579101562500 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593946650.1025629043579101562500 elainesamworth.org 200 0 64 0 389 6593
2020-07-05 11:05:37 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593947136.8660271167755126953125 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593947136.8660271167755126953125 elainesamworth.org 200 0 0 346 389 484
2020-07-05 11:05:37 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 94.79.7.2 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 1031
2020-07-05 11:05:37 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 94.79.7.2 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 474 437
2020-07-05 11:17:55 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 194.44.46.137 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 484
2020-07-05 11:17:56 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 194.44.46.137 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 483 469
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 11:40:05
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 11:40:04 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 194.44.46.137 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 3281
2020-07-05 11:40:06 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 194.44.46.137 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 474 499
2020-07-05 11:44:50 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 90.103.82.154 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 421
2020-07-05 11:44:51 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 90.103.82.154 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 483 406
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 12:39:26
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 12:39:25 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 77.109.55.31 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 4374
2020-07-05 12:39:26 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 77.109.55.31 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 485 621
2020-07-05 12:39:27 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593952765.1968450546264648437500 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593952765.1968450546264648437500 elainesamworth.org 200 0 64 0 389 2999
2020-07-05 12:40:13 W3SVC1222 JASMINE 143.95.251.7 GET /wp-login.php - 80 - 185.82.246.155 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 - elainesamworth.org 200 0 0 1731 180 546
2020-07-05 12:40:13 W3SVC1222 JASMINE 143.95.251.7 POST /wp-login.php - 80 - 185.82.246.155 Mozilla/5.0+(Windows+NT+6.0;+rv:34.0)+Gecko/20100101+Firefox/34.0 http://elainesamworth.org/wp-login.php elainesamworth.org 200 0 0 2159 472 515
#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2020-07-05 12:56:06
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2020-07-05 12:56:06 W3SVC1222 JASMINE 143.95.251.7 POST /wp-cron.php doing_wp_cron=1593953766.3686249256134033203125 80 - 143.95.251.7 WordPress/4.9.15;+http://elainesamworth.org http://elainesamworth.org/wp-cron.php?doing_wp_cron=1593953766.3686249256134033203125 elainesamworth.org 200 0 0 346 389 390
